,date,symbol,open,close,low,high,volume
97,2017-05-23,,975.02,971.54,966.85,975.2,2412406
98,2017-05-24,,976,980.35,970.23,981,2455977
99,2017-05-25,,984.85,993.38,982.11,999,4817312
100,2017-05-26,,995,995.78,989.2491,998.65,3462132
101,2017-05-30,,996.51,996.7,995.52,1001.2,3256230
102,2017-05-31,,1000,994.62,982.16,1000.12,3913721
103,2017-06-01,,998.59,995.95,991.37,998.99,2451407
104,2017-06-02,,998.99,1006.73,995.67,1008.48,3749489
105,2017-06-05,,1007.23,1011.34,1003.51,1013.21,2717283
106,2017-06-06,,1012,1003,1001.25,1016.5,3341855
107,2017-06-07,,1005.95,1010.07,1002,1010.249,2818880
108,2017-06-08,,1012.06,1010.27,1006.11,1013.61,2756796
109,2017-06-09,,1012.5,978.31,927,1012.99,7634038
110,2017-06-12,,967,964.91,945,975.95,9437061
111,2017-06-13,,977.99,980.79,966.1,984.5,4569183
112,2017-06-14,,988.59,976.47,966.71,990.34,3965444
113,2017-06-15,,958.7,964.17,950.86,965.73,5230302
114,2017-06-16,,996,987.71,982,999.75,11439080
115,2017-06-19,,1017,995.17,989.9,1017,5019791
116,2017-06-20,,998,992.59,992.02,1004.88,4069195
117,2017-06-21,,998.7,1002.23,992.6518,1002.72,2916743
118,2017-06-22,,1002.23,1001.3,997.2,1006.9599,2249784
119,2017-06-23,,1002.54,1003.74,998.02,1004.62,2876508
120,2017-06-26,,1008.5,993.98,992,1009.8,3382126
121,2017-06-27,,990.69,976.78,976,998.8,3759865
122,2017-06-28,,978.55,990.33,969.21,990.68,3721937
123,2017-06-29,,979,975.93,965.25,987.56,4295828
124,2017-06-30,,980.12,968,967.61,983.47,3383436
125,2017-07-03,,972.79,953.66,951.0001,974.49,2909108
126,2017-07-05,,961.53,971.4,955.25,975,3648765
127,2017-07-06,,964.66,965.14,959.02,974.4,3257432
128,2017-07-07,,969.55,978.76,969.14,980.11,2589778
129,2017-07-10,,985,996.47,983.5,999.4392,3515968
130,2017-07-11,,993,994.13,983.72,995.99,2978422
131,2017-07-12,,1000.65,1006.51,998.1,1008.55,3605227
132,2017-07-13,,1004.62,1000.63,995.9,1006.88,2877854
133,2017-07-14,,1002.4,1001.81,996.89,1004.45,2100941
134,2017-07-17,,1004.69,1010.04,1003.81,1014.75,3685206
135,2017-07-18,,1006,1024.45,1004,1026.03,4002293
136,2017-07-19,,1025,1026.87,1022.5,1031.59,2955263
137,2017-07-20,,1031.59,1028.7,1022.515,1034.97,3074300
138,2017-07-21,,1021.28,1025.67,1011,1026.1,2726844
139,2017-07-24,,1028.34,1038.95,1027.4279,1043.01,3277624
140,2017-07-25,,1038.05,1039.87,1032.48,1043.3346,2444862
141,2017-07-26,,1043.2,1052.8,1043.2,1053.2,2881423
142,2017-07-27,,1069.55,1046,1040.18,1083.31,10830380
143,2017-07-28,,1012.14,1020.04,1001,1032.85,7674669
144,2017-07-31,,1019.05,987.78,987.02,1019.05,7326177
145,2017-08-01,,996.11,996.19,991.58,1006.4,4527979
146,2017-08-02,,1001.77,995.89,981.73,1003.21,4061270
147,2017-08-03,,999.47,986.92,984.59,999.5,3252699
148,2017-08-04,,989.68,987.58,982,991.672,2726739
149,2017-08-07,,990.65,992.27,987.14,995,2670187
150,2017-08-08,,994.35,989.84,985.79,996.28,2886062
151,2017-08-09,,982.6,982.01,975.27,988,3568120
152,2017-08-10,,976.295,956.92,954.68,979.86,5600182
153,2017-08-11,,960,967.99,951.38,970.39,3464615
154,2017-08-14,,978.41,983.3,976.19,985.5,3168461
155,2017-08-15,,988.9,982.74,982,991.74,2544452
156,2017-08-16,,981.65,978.18,973.22,986.4605,3125408
157,2017-08-17,,977.84,960.57,960.32,977.84,3456073
158,2017-08-18,,961.4,958.47,954.65,965.43,3275276
159,2017-08-21,,957.57,953.29,945.46,961.2,3156891
160,2017-08-22,,955.52,966.9,955.495,967.93,2745796
161,2017-08-23,,959.38,958,954.2,962,2642936
162,2017-08-24,,957.42,952.45,941.14,959,5186993
163,2017-08-25,,956,945.26,944.1,957.621,3316602
164,2017-08-28,,946.54,946.02,942.25,953,2576456
165,2017-08-29,,940,954.06,936.33,956,2871568
166,2017-08-30,,958.44,967.59,956.9062,969.41,2897969
167,2017-08-31,,974.7,980.6,972.76,981,3314687
168,2017-09-01,,984.2,978.25,976.875,984.5,2533779
169,2017-09-05,,975.4,965.27,960.37,976.7699,2996501
170,2017-09-06,,968.32,967.8,960.6,971.84,2125371
171,2017-09-07,,974,979.47,972.55,980.59,2562517
172,2017-09-08,,979.1,965.9,963.47,979.88,2589038
173,2017-09-11,,974.46,977.96,974.22,981.94,2171998
174,2017-09-12,,983.27,982.58,975.517,984.6718,2475557
175,2017-09-13,,983.97,999.6,979.42,1000,3360247
176,2017-09-14,,996.8,992.21,987.74,998.56,3899558
177,2017-09-15,,993.01,986.79,984.03,996.25,3749512
178,2017-09-18,,990.4,974.19,968.17,992.7922,3400701
179,2017-09-19,,977.25,969.86,967.46,978.24,2629721
180,2017-09-20,,971.79,973.21,962.1626,974.81,2752256
181,2017-09-21,,971.31,964.65,962.02,971.7,2276374
182,2017-09-22,,961.01,955.1,954.42,965.61,2629433
183,2017-09-25,,949.31,939.79,932.89,949.42,5115097
184,2017-09-26,,945.49,938.6,931.75,948.63,3504345
185,2017-09-27,,948,950.87,943.3,955.3,3145310
186,2017-09-28,,951.86,956.4,950.101,959.7,2521285
187,2017-09-29,,960.11,961.35,958.375,964.83,2509194
188,2017-10-02,,964,959.19,952.1201,967.305,2425585
189,2017-10-03,,958,957.1,950.37,963.69,2664290
190,2017-10-04,,954.21,965.45,954.05,967.79,2518509
191,2017-10-05,,970,980.85,969.64,981.51,3220080
192,2017-10-06,,975.64,989.58,975.64,995.75,3747408
193,2017-10-09,,993.24,990.99,987.5,998.5,2936073
194,2017-10-10,,996.67,987.2,980.099,997.95,3082929
195,2017-10-11,,991.27,995,986.695,995.5,2335062
196,2017-10-12,,996.81,1000.93,992.4,1008.44,4083076
197,2017-10-13,,1007,1002.94,1001.03,1007.77,2429175
198,2017-10-16,,1008.44,1006.34,1001.04,1009.5717,2004816
199,2017-10-17,,1005.59,1009.13,1004.38,1011.4699,2318762
200,2017-10-18,,1009.27,997,996.55,1022.31,2496848
201,2017-10-19,,990,986.61,980.24,991.05,3084459
202,2017-10-20,,993.53,982.91,982,994.62,2343556
203,2017-10-23,,986.73,966.3,962.5,986.775,3482123
204,2017-10-24,,969,975.9,965,979.85,2713262
205,2017-10-25,,978,972.91,966.24,984.44,3029395
206,2017-10-26,,980.33,972.43,968.55,982.9,5392856
207,2017-10-27,,1058.14,1100.95,1050.55,1105.58,16547950
208,2017-10-30,,1095.01,1110.85,1093.56,1122.79,6608244
209,2017-10-31,,1109,1105.28,1101.1201,1110.54,3474886
210,2017-11-01,,1105.4,1103.68,1096.74,1108.97,3743189
211,2017-11-02,,1097.81,1094.22,1086.8691,1101.935,3683447
212,2017-11-03,,1091.15,1111.6,1088.52,1112.68,3739141
213,2017-11-06,,1109.15,1120.66,1108.77,1125.41,3331032
214,2017-11-07,,1124.74,1123.17,1117.5,1130.6,2684125
215,2017-11-08,,1122.82,1132.88,1119.11,1135.54,2575956
216,2017-11-09,,1125.96,1129.13,1115.77,1129.6209,3729458
217,2017-11-10,,1126.1,1125.35,1124.06,1131.75,2178670
218,2017-11-13,,1123,1129.17,1122.34,1139.9,2913376
219,2017-11-14,,1130.11,1136.84,1123.89,1138,3136307
220,2017-11-15,,1127.01,1126.69,1121.63,1131.75,3917182
221,2017-11-16,,1130.16,1137.29,1130.05,1138.16,2210454
222,2017-11-17,,1138.28,1129.88,1125.8101,1138.8,2360174
223,2017-11-20,,1129.77,1126.31,1122.55,1133.42,2146183
224,2017-11-21,,1132.86,1139.49,1128.2,1140,2461416
225,2017-11-22,,1141,1156.16,1141,1160.27,3549453
226,2017-11-24,,1160.7,1186,1160.7,1186.84,3528011
227,2017-11-27,,1202.66,1195.83,1191.15,1213.41,6718385
228,2017-11-28,,1204.88,1193.6,1188.521,1205.34,4548064
229,2017-11-29,,1194.8,1161.27,1145.19,1194.8,9242181
230,2017-11-30,,1167.1,1176.75,1160,1178.5701,4472454
231,2017-12-01,,1172.05,1162.35,1152,1179.65,4101175
232,2017-12-04,,1173.85,1133.95,1128,1175.2,5926970
233,2017-12-05,,1128.26,1141.57,1124.74,1159.27,4074846
234,2017-12-06,,1137.99,1152.35,1136.08,1155.89,2777524
235,2017-12-07,,1156.59,1159.79,1151,1163.19,2508813
236,2017-12-08,,1170.4,1162,1157.1,1172.79,2979278
237,2017-12-11,,1164.6,1168.92,1157,1169.9,2360068
238,2017-12-12,,1166.51,1165.08,1161.61,1173.6,2208812
239,2017-12-13,,1170,1164.13,1160.27,1170.87,2588740
240,2017-12-14,,1163.71,1174.26,1162.45,1177.93,3120265
241,2017-12-15,,1179.03,1179.14,1169.33,1182.75,4775009
242,2017-12-18,,1187.37,1190.58,1180.91,1194.78,2943252
243,2017-12-19,,1189.15,1187.38,1179.1401,1192.97,2574578
244,2017-12-20,,1190.5,1177.62,1176,1191,2364984
245,2017-12-21,,1175.9,1174.76,1167.64,1179.17,2055103
246,2017-12-22,,1172.08,1168.36,1167.8301,1174.6199,1575845
247,2017-12-26,,1168.36,1176.76,1160.55,1178.32,1988906
248,2017-12-27,,1179.91,1182.26,1175.61,1187.29,1866171
249,2017-12-28,,1189,1186.1,1184.38,1190.1,1838549
250,2017-12-29,,1182.35,1169.47,1167.5,1184,2678122
251,2018-01-02,,1172,1189.01,1170.51,1190,2673958
252,2018-01-03,,1188.3,1204.2,1188.3,1205.49,3094175
253,2018-01-04,,1205,1209.59,1204.66,1215.8699,3015997
254,2018-01-05,,1217.51,1229.14,1210,1229.14,3536299
255,2018-01-08,,1236,1246.87,1232.03,1253.079,4270121
256,2018-01-09,,1256.9,1252.7,1241.76,1259.33,3657243
257,2018-01-10,,1245.15,1254.33,1237.23,1254.33,2679832
258,2018-01-11,,1259.74,1276.68,1256.46,1276.77,3104031
259,2018-01-12,,1273.3925,1305.2,1273.3925,1305.76,5434547
260,2018-01-16,,1323,1304.86,1292.3,1339.94,7155026
261,2018-01-17,,1312.24,1295,1280.88,1314,5240634
262,2018-01-18,,1293.95,1293.32,1284.02,1304.6,4021640
263,2018-01-19,,1312,1294.58,1292.99,1313,4455108
264,2018-01-22,,1297.17,1327.31,1296.6636,1327.45,4126235
265,2018-01-23,,1338.09,1362.54,1337.34,1364.9,5130673
266,2018-01-24,,1374.82,1357.51,1338,1388.16,6781297
267,2018-01-25,,1368,1377.95,1357.62,1378.34,4741473
268,2018-01-26,,1392.01,1402.05,1380.91,1402.53,4825682
269,2018-01-29,,1409.18,1417.68,1400.44,1431.39,5690168
270,2018-01-30,,1403.17,1437.82,1392,1439.25,5802415
271,2018-01-31,,1451.3,1450.89,1450.04,1472.58,6386185
272,2018-02-01,,1445,1390,1385.1419,1459.8799,8985040
273,2018-02-02,,1477.39,1429.95,1414,1498,11014340
274,2018-02-05,,1402.62,1390,1320.72,1458.98,11422520
275,2018-02-06,,1361.46,1442.84,1351.79,1443.99,10937550
276,2018-02-07,,1449,1416.78,1415.15,1460.99,7126128
277,2018-02-08,,1429.675,1350.5,1349.94,1433.7522,8496355
278,2018-02-09,,1373.49,1339.6,1265.93,1383.5,14128670
279,2018-02-12,,1364.67,1386.23,1344.01,1393.81,6718037
280,2018-02-13,,1385.93,1414.51,1383.53,1419.72,5880823
281,2018-02-14,,1406.25,1451.05,1403.36,1452.06,5940392
282,2018-02-15,,1466.89,1461.76,1436.8367,1468.94,5634873
283,2018-02-16,,1457.37,1448.69,1446.56,1465.8,4464048
284,2018-02-20,,1446.49,1468.35,1446.49,1488.77,6473520
285,2018-02-21,,1485,1482.92,1478.92,1503.49,6270085
286,2018-02-22,,1495.36,1485.34,1475.76,1502.54,4806267
287,2018-02-23,,1495.34,1500,1486.5,1500,4395443
288,2018-02-26,,1509.2,1521.95,1507,1522.84,4944679
289,2018-02-27,,1524.5,1511.98,1507.21,1526.78,4791167
290,2018-02-28,,1519.51,1512.45,1512,1528.7,4498688
291,2018-03-01,,1513.6,1493.45,1465,1518.49,6820462
292,2018-03-02,,1469.1,1500.25,1455.0101,1501.05,6573973
293,2018-03-05,,1494.24,1523.61,1481,1525.38,5192119
294,2018-03-06,,1533.2,1537.64,1528,1542.13,4433105
295,2018-03-07,,1526.52,1545,1522.51,1545.9,4164829
296,2018-03-08,,1550,1551.86,1545.25,1554.88,3882904
297,2018-03-09,,1563.5,1578.89,1559.08,1578.94,4508650
298,2018-03-12,,1592.6,1598.39,1586.7,1605.33,5146149
299,2018-03-13,,1615.96,1588.18,1578.01,1617.54,6514336
300,2018-03-14,,1597,1591,1590.89,1606.444,4236655
301,2018-03-15,,1595,1582.32,1578.11,1596.91,4057694
302,2018-03-16,,1583.45,1571.68,1567.5,1589.44,5291848
303,2018-03-19,,1554.53,1544.93,1525.35,1561.66,6406413
304,2018-03-20,,1550.34,1586.51,1545.41,1587,4554675
305,2018-03-21,,1586.45,1581.86,1563.17,1590,4740884
306,2018-03-22,,1565.47,1544.92,1542.4,1573.85,6213379
307,2018-03-23,,1539.01,1495.56,1495.36,1549.02,7977655
308,2018-03-26,,1530,1555.86,1499.25,1556.99,5592200
309,2018-03-27,,1572.4,1497.05,1482.32,1575.965,6887274
310,2018-03-28,,1447,1431.42,1386.17,1455.9,13680370
311,2018-03-29,,1406,1447.34,1365.2,1455.47,12570020
312,2018-04-02,,1417.62,1371.99,1355,1421.358,10432560
313,2018-04-03,,1391.38,1392.05,1355.33,1414,10212940
314,2018-04-04,,1358.24,1410.57,1352.88,1415.39,6942485
315,2018-04-05,,1441.99,1451.75,1427.07,1459.5575,6305513
316,2018-04-06,,1429.97,1405.23,1400.26,1452.502,5838758
317,2018-04-09,,1425.03,1406.08,1402.571,1438.48,4193564
318,2018-04-10,,1431.99,1436.22,1415.7,1438.38,4258358
319,2018-04-11,,1439.44,1427.05,1424.89,1448.7758,3544449
320,2018-04-12,,1439.5,1448.5,1435.06,1452.12,3116939
321,2018-04-13,,1449.136,1430.79,1424.52,1459.7808,3637586
322,2018-04-16,,1445,1441.5,1427.48,1447,2773836
323,2018-04-17,,1462.295,1503.83,1457.0219,1507.19,5008532
324,2018-04-18,,1514.65,1527.84,1504.11,1533.8,5091677
325,2018-04-19,,1543.22,1556.91,1539.06,1568.52,6483967
326,2018-04-20,,1561.1999,1527.49,1516.093,1561.1999,5520642
327,2018-04-23,,1546.6947,1517.86,1503.4103,1548,4447801
328,2018-04-24,,1535.8,1460.09,1448.4475,1539.5,7470059
329,2018-04-25,,1458,1460.17,1415.02,1469.99,6365989
330,2018-04-26,,1485.01,1517.96,1478.5,1529.42,8309864
331,2018-04-27,,1634.01,1572.62,1567.386,1638.1,13025430
332,2018-04-30,,1582.5,1566.13,1560.941,1596,5421282
333,2018-05-01,,1563.22,1582.26,1552.18,1585,4551661
334,2018-05-02,,1580.98,1569.68,1566.36,1588.4992,4252230
335,2018-05-03,,1560.01,1572.075,1546.02,1574.8,4235885
336,2018-05-04,,1562.45,1580.95,1562.19,1584.9,3414088
337,2018-05-07,,1589.337,1600.14,1587.83,1606.949,3793376
338,2018-05-08,,1595,1592.39,1582.51,1596.88,3033526
339,2018-05-09,,1600,1608,1592,1608,3628661
340,2018-05-10,,1608.475,1609.08,1603.44,1615.6,2785394
341,2018-05-11,,1610.99,1602.91,1597.891,1611.1,2258583
342,2018-05-14,,1604,1601.54,1600.05,1611.18,2460302
343,2018-05-15,,1587.8047,1576.12,1565.2201,1587.8047,5066420
344,2018-05-16,,1577.5,1587.28,1576.67,1594.43,2535458
345,2018-05-17,,1580.56,1581.76,1573,1594.04,2131238
346,2018-05-18,,1581.33,1574.37,1572.1,1583.5903,2612564
347,2018-05-21,,1585,1585.46,1575,1592.05,2840655
348,2018-05-22,,1589.89,1581.4,1575.25,1589.89,2053733
349,2018-05-23,,1571.05,1601.86,1566.34,1601.86,3348540
350,2018-05-24,,1598.03,1603.07,1588.38,1608.24,3383788
351,2018-05-25,,1603,1610.15,1600.4474,1614.12,2624784
352,2018-05-29,,1600.709,1612.87,1600.15,1621.79,3837381
353,2018-05-30,,1618.1,1624.89,1612.93,1626,2892704
354,2018-05-31,,1623,1629.62,1621.35,1635,3157622
355,2018-06-01,,1637.03,1641.54,1635.09,1646.7299,3302466
356,2018-06-04,,1648.9,1665.27,1645.49,1665.68,3178387
357,2018-06-05,,1672.99,1696.35,1670.06,1699,4733275
358,2018-06-06,,1704.51,1695.75,1686.47,1714.5,5466032
359,2018-06-07,,1698.558,1689.3,1676.105,1699.9,3756128
360,2018-06-08,,1681.12,1683.99,1673.01,1689.44,2949020
361,2018-06-11,,1681.51,1689.12,1680.5923,1694.2436,2317881
362,2018-06-12,,1693,1698.75,1691.5235,1699.51,2203056
363,2018-06-13,,1702.81,1704.86,1700.12,1713.75,3315258
364,2018-06-14,,1713.48,1723.86,1708.87,1724.7999,3157127
365,2018-06-15,,1714,1715.97,1708.52,1720.87,4729101
366,2018-06-18,,1706.26,1723.79,1702.56,1726.7404,3094110
367,2018-06-19,,1709.04,1734.78,1700.39,1736.11,4278496
368,2018-06-20,,1742.5,1750.08,1741.36,1762.93,4320836
369,2018-06-21,,1760,1730.22,1717.56,1763.1,4913177
370,2018-06-22,,1742.62,1715.67,1711.9,1743,4050059
371,2018-06-25,,1702.51,1663.15,1646.3089,1705,7494818
372,2018-06-26,,1672.37,1691.09,1663.34,1701.565,4295320
373,2018-06-27,,1708.11,1660.51,1660,1711.95,4778872
374,2018-06-28,,1672.54,1701.45,1661.1738,1705.5,4521788
375,2018-06-29,,1717,1699.8,1694.3156,1723.41,4486680
376,2018-07-02,,1682.7,1713.78,1678.06,1713.89,3180640
377,2018-07-03,,1723.96,1693.96,1692.48,1725,2177276
378,2018-07-05,,1705.38,1699.73,1682.1501,1710.69,2974047
379,2018-07-06,,1696,1710.63,1691.67,1715.268,2586450
380,2018-07-09,,1724.05,1739.02,1716.23,1739.56,2926194
381,2018-07-10,,1738.53,1743.07,1731,1750,2977310
382,2018-07-11,,1737.99,1755,1734,1756.96,3167209
383,2018-07-12,,1764.51,1796.62,1762.18,1798,4511274
384,2018-07-13,,1803.93,1813.03,1795.225,1815.3,4381802
385,2018-07-16,,1821.95,1822.49,1814.45,1841.95,5425916
386,2018-07-17,,1811.56,1843.93,1797.3838,1851.69,5660705
387,2018-07-18,,1848,1842.92,1831.27,1858.88,4851208
388,2018-07-19,,1829.46,1812.97,1811.27,1841,4590063
389,2018-07-20,,1825.01,1813.7,1810.06,1834.84,3879448
390,2018-07-23,,1812.21,1802,1769.99,1819,3858903
391,2018-07-24,,1829.01,1829.24,1809.3829,1840,4228340
392,2018-07-25,,1829.3,1863.61,1822.64,1863.84,3657664
393,2018-07-26,,1839,1808,1804.5,1844.68,9637399
394,2018-07-27,,1876.05,1817.27,1806.53,1880.05,9670042
395,2018-07-30,,1827.33,1779.22,1766.02,1829.5,6542712
396,2018-07-31,,1786.49,1777.44,1739.32,1801.83,5716449
397,2018-08-01,,1784,1797.17,1776.02,1798.4365,4139144
398,2018-08-02,,1788.77,1834.33,1786,1836.56,4337911
399,2018-08-03,,1837.744,1823.29,1821.501,1841,3454718
400,2018-08-06,,1825.81,1847.75,1818.92,1847.77,3383971
401,2018-08-07,,1854.53,1862.48,1846.2673,1869.72,3332789
402,2018-08-08,,1861,1886.52,1854.5,1891.51,3922462
403,2018-08-09,,1882,1898.52,1877.48,1914.57,4844363
404,2018-08-10,,1888.51,1886.3,1878.2125,1899.5,3623734
405,2018-08-13,,1898.5,1896.2,1893.67,1925,5508481
406,2018-08-14,,1919.39,1919.65,1900,1921.01,3918758
407,2018-08-15,,1909.55,1882.62,1869.79,1916.21,7658108
408,2018-08-16,,1903.94,1886.52,1883.5525,1905,3884253
409,2018-08-17,,1885.8,1882.22,1855.55,1888,4088548
410,2018-08-20,,1890.57,1876.71,1866.061,1891.7465,2854320
411,2018-08-21,,1880,1883.42,1874.405,1897.75,3068215
412,2018-08-22,,1876.64,1904.9,1876.64,1905.8,3058369
413,2018-08-23,,1907.17,1902.9,1900.76,1919.5,3548197
414,2018-08-24,,1910.51,1905.39,1902.54,1916.01,2781770
415,2018-08-27,,1915,1927.68,1909.281,1927.7,3546496
416,2018-08-28,,1937.73,1932.82,1928.82,1941.7771,3070482
417,2018-08-29,,1953.45,1998.1,1948.94,1998.6899,6432354
418,2018-08-30,,1997.42,2002.38,1986.9,2025.57,7254573
419,2018-08-31,,2007,2012.71,2004.74,2022.38,4148432
420,2018-09-04,,2026.5,2039.51,2013,2050.5,5703128
421,2018-09-05,,2038.11,1994.82,1989.89,2040.38,8197117
422,2018-09-06,,2006.505,1958.31,1935.209,2007.5,7473086
423,2018-09-07,,1938.71,1952.07,1937.35,1975.2,4856982
424,2018-09-10,,1971,1939.01,1931.5158,1973.04,4481091
425,2018-09-11,,1928.27,1987.15,1917,1988.88,5016780
426,2018-09-12,,1994,1990,1962.44,2000,4407334
427,2018-09-13,,2000,1989.87,1982.0277,2008.76,3605398
428,2018-09-14,,1992.93,1970.19,1959.22,1993.648,3587896
429,2018-09-17,,1954.73,1908.03,1887.41,1956.82,6981550
430,2018-09-18,,1918.65,1941.05,1915.4391,1958.2,4231892
431,2018-09-19,,1940.5,1926.42,1904.9,1940.83,4037641
432,2018-09-20,,1938.58,1944.3,1932.25,1955,3142025
433,2018-09-21,,1954.22,1915.01,1910.5011,1957.31,6774727
434,2018-09-24,,1903.79,1934.36,1865,1936.88,4146563
435,2018-09-25,,1942.9,1974.55,1938.85,1975.91,4351662
436,2018-09-26,,1968.5,1974.85,1961.52,1995.25,4262097
437,2018-09-27,,1993.2365,2012.98,1988.58,2016.1564,4295758
438,2018-09-28,,2004.41,2003,1996.4648,2026.52,3991574
439,2018-10-01,,2021.99,2004.36,2003.6,2033.19,3457725
440,2018-10-02,,1999.99,1971.31,1965.77,2013.39,5360924
441,2018-10-03,,1981.7,1952.76,1949.81,1989.7,5167224
442,2018-10-04,,1949,1909.42,1896.57,1956,7240549
443,2018-10-05,,1917.99,1889.65,1862.83,1929.08,6816213
444,2018-10-08,,1874,1864.42,1830.6627,1901.9962,7346828
445,2018-10-09,,1859.99,1870.32,1852.32,1896.6759,4732430
446,2018-10-10,,1857.89,1755.25,1754.41,1858.56,10878990
447,2018-10-11,,1724,1719.36,1685.1,1755.4,13858970
448,2018-10-12,,1808,1788.61,1742.53,1808.95,9385256
449,2018-10-15,,1795,1760.95,1734.23,1795.05,6360606
450,2018-10-16,,1783.5,1819.96,1761.55,1823.88,5826985
451,2018-10-17,,1842.79,1831.73,1807,1845,5282597
452,2018-10-18,,1821.49,1770.72,1767.87,1830.15,5839352
453,2018-10-19,,1785.16,1764.03,1753,1809.1,5854417
454,2018-10-22,,1784,1789.3,1756,1809.4999,4481334
455,2018-10-23,,1742.24,1768.7,1714,1776.34,6705686
456,2018-10-24,,1773.7,1664.2,1656.56,1777.7099,6845123
457,2018-10-25,,1703.34,1782.17,1692.0101,1794.81,9941447
458,2018-10-26,,1649.59,1642.81,1603,1698.46,14941860
459,2018-10-29,,1660,1538.88,1495,1665.7383,13791810
460,2018-10-30,,1486.16,1530.42,1476.36,1540.99,12395130
461,2018-10-31,,1569.99,1598.01,1565.09,1623.91,9372899
462,2018-11-01,,1623.53,1665.53,1598.44,1670.4465,8054045
463,2018-11-02,,1678.59,1665.53,1651.83,1697.44,6932644
464,2018-11-05,,1657.57,1627.8,1596.36,1658.09,5615749
465,2018-11-06,,1618.35,1642.81,1614.55,1665,4206093
466,2018-11-07,,1673,1755.49,1664.075,1759.23,8166777
467,2018-11-08,,1755,1754.91,1725.11,1784,6520345
468,2018-11-09,,1732.5,1712.43,1701.87,1743.9206,5892058
469,2018-11-12,,1698.24,1636.85,1630.01,1708.55,6763693
470,2018-11-13,,1649.29,1631.17,1613.75,1677.0638,5901499
471,2018-11-14,,1656.32,1599.01,1597.07,1672.9952,6439170
472,2018-11-15,,1581.01,1619.44,1546.51,1624.82,8379824
473,2018-11-16,,1587.5,1593.41,1573.12,1614.48,6057199
474,2018-11-19,,1577.01,1512.29,1503.36,1581.19,7741370
475,2018-11-20,,1437.5,1495.46,1420,1534.75,10824410
476,2018-11-21,,1542.99,1516.73,1515,1550,5707400
477,2018-11-23,,1517,1502.06,1501.81,1536.2,2707642
478,2018-11-26,,1539,1581.33,1524.22,1584.81,6226531
479,2018-11-27,,1575.99,1581.42,1558.01,1597.65,5758441
480,2018-11-28,,1613.92,1677.75,1601.215,1681.45,8429894
481,2018-11-29,,1674.99,1673.57,1652.331,1689.99,6600424
482,2018-11-30,,1679.5,1690.17,1666.5,1696,5744168
483,2018-12-03,,1769.46,1772.36,1730,1778.34,6840412
484,2018-12-04,,1756,1668.4,1665,1770.3382,8653416
485,2018-12-06,,1614.87,1699.19,1609.85,1701.05,8701197
486,2018-12-07,,1705.07,1629.13,1625.46,1718.9262,7508939
487,2018-12-10,,1623.84,1641.03,1590.87,1657.99,7467159
488,2018-12-11,,1678,1643.24,1619.6,1679.4684,6217833
489,2018-12-12,,1669,1663.54,1660.27,1704.99,6581356
490,2018-12-13,,1680,1658.38,1641.5,1692.12,5249043
491,2018-12-14,,1638,1591.91,1585,1642.57,6347659
492,2018-12-17,,1566,1520.91,1505.01,1576.13,8729020
493,2018-12-18,,1540,1551.48,1523.01,1567.55,6468073
494,2018-12-19,,1543.05,1495.08,1483.18,1584.53,8624401
495,2018-12-20,,1484,1460.83,1432.69,1509.5,9912659
496,2018-12-21,,1464.99,1377.45,1363.96,1480,13556470
497,2018-12-24,,1346,1343.96,1307,1396.03,7219996
498,2018-12-26,,1368.89,1470.9,1363.01,1473.1567,10332870
499,2018-12-27,,1454.2,1461.64,1390.31,1469,9631228
500,2018-12-28,,1473.35,1478.02,1449,1513.47,8822598
501,2018-12-31,,1510.8,1501.97,1487,1520.76,6941598
502,2019-01-02,,1465.2,1539.13,1460.93,1553.36,7871967
503,2019-01-03,,1520.01,1500.28,1497.11,1538,6934218
504,2019-01-04,,1530,1575.39,1518.3101,1594,9161701
505,2019-01-07,,1602.31,1629.51,1589.185,1634.56,7971720
506,2019-01-08,,1664.69,1656.58,1616.61,1676.61,8830753
507,2019-01-09,,1652.98,1659.42,1641.3953,1667.7989,6333528
508,2019-01-10,,1641.01,1656.22,1621.615,1663.25,6487252
509,2019-01-11,,1640.55,1640.56,1636.22,1660.294,4670093
510,2019-01-14,,1615,1617.21,1595.15,1648.2,5989299
511,2019-01-15,,1632,1674.56,1626.01,1675.16,5964298
512,2019-01-16,,1684.22,1683.78,1675.8787,1705,6343614
513,2019-01-17,,1680,1693.22,1677.5,1700.17,4179836
514,2019-01-18,,1712,1696.2,1691.54,1716.2,5973318
515,2019-01-22,,1681,1632.17,1610.2,1681.8668,6402655
516,2019-01-23,,1656,1640.02,1612,1657.43,5192420
517,2019-01-24,,1641.07,1654.93,1631.7847,1657.2572,4077737
518,2019-01-25,,1670.5,1670.57,1661.6122,1683.48,4933434
519,2019-01-28,,1643.59,1637.89,1614.09,1645,4807564
520,2019-01-29,,1631.27,1593.88,1590.72,1632.38,4591586
521,2019-01-30,,1623,1670.43,1619.68,1676.95,5717042
522,2019-01-31,,1692.85,1718.73,1679.0821,1736.411,10304330
523,2019-02-01,,1638.88,1626.23,1622.01,1673.06,11484130
524,2019-02-04,,1623,1633.31,1613.5,1649.63,4911319
525,2019-02-05,,1643.34,1658.81,1642.5,1665.26,4443632
526,2019-02-06,,1670.75,1640.26,1633.34,1672.26,3930870
527,2019-02-07,,1625,1614.37,1592.91,1625.5389,4605293
